freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
1.096478e+06,2.000000e-02,-1.447148e+00,1.447286e+00,-89.2082
1.135011e+06,2.000000e-02,-1.397717e+00,1.397860e+00,-89.1802
1.174898e+06,2.000000e-02,-1.349953e+00,1.350102e+00,-89.1512
1.216186e+06,2.000000e-02,-1.303801e+00,1.303954e+00,-89.1212
1.258925e+06,2.000000e-02,-1.259204e+00,1.259362e+00,-89.0900
1.303167e+06,2.000000e-02,-1.216109e+00,1.216273e+00,-89.0578
1.348963e+06,2.000000e-02,-1.174465e+00,1.174635e+00,-89.0244
1.396368e+06,2.000000e-02,-1.134222e+00,1.134398e+00,-88.9898
1.445440e+06,2.000000e-02,-1.095332e+00,1.095515e+00,-88.9539
1.496236e+06,2.000000e-02,-1.057749e+00,1.057938e+00,-88.9168
1.548817e+06,2.000000e-02,-1.021428e+00,1.021624e+00,-88.8783
1.603245e+06,2.000000e-02,-9.863257e-01,9.865285e-01,-88.8384
1.659587e+06,2.000000e-02,-9.524001e-01,9.526101e-01,-88.7970
1.717908e+06,2.000000e-02,-9.196107e-01,9.198282e-01,-88.7541
1.778279e+06,2.000000e-02,-8.879185e-01,8.881437e-01,-88.7097
1.840772e+06,2.000000e-02,-8.572856e-01,8.575188e-01,-88.6636
1.905461e+06,2.000000e-02,-8.276754e-01,8.279170e-01,-88.6158
1.972423e+06,2.000000e-02,-7.990528e-01,7.993030e-01,-88.5662
2.000000e+06,2.000000e-02,-7.878170e-01,7.880708e-01,-88.5458
2.041738e+06,2.000000e-02,-7.713834e-01,7.716426e-01,-88.5148
2.078915e+06,2.000000e-02,-7.572956e-01,7.575597e-01,-88.4872
2.113489e+06,2.000000e-02,-7.446343e-01,7.449029e-01,-88.4615
2.160944e+06,2.000000e-02,-7.279086e-01,7.281833e-01,-88.4261
2.187762e+06,2.000000e-02,-7.187736e-01,7.190518e-01,-88.4061
2.246209e+06,2.000000e-02,-6.996117e-01,6.998976e-01,-88.3625
2.264644e+06,2.000000e-02,-6.937705e-01,6.940587e-01,-88.3487
2.334839e+06,2.000000e-02,-6.723628e-01,6.726602e-01,-88.2962
2.344229e+06,2.000000e-02,-6.695950e-01,6.698936e-01,-88.2892
2.426610e+06,2.000000e-02,-6.462184e-01,6.465278e-01,-88.2273
2.426966e+06,2.000000e-02,-6.461209e-01,6.464304e-01,-88.2270
2.511886e+06,2.000000e-02,-6.236128e-01,6.239334e-01,-88.1631
2.522727e+06,2.000000e-02,-6.208468e-01,6.211689e-01,-88.1549
2.600160e+06,2.000000e-02,-6.017511e-01,6.020834e-01,-88.0964
2.622268e+06,2.000000e-02,-5.965026e-01,5.968378e-01,-88.0797
2.691535e+06,2.000000e-02,-5.806074e-01,5.809518e-01,-88.0271
2.725736e+06,2.000000e-02,-5.730518e-01,5.734007e-01,-88.0011
2.786121e+06,2.000000e-02,-5.601564e-01,5.605133e-01,-87.9552
2.833287e+06,2.000000e-02,-5.504593e-01,5.508225e-01,-87.9192
2.884032e+06,2.000000e-02,-5.403736e-01,5.407436e-01,-87.8804
2.945081e+06,2.000000e-02,-5.286913e-01,5.290695e-01,-87.8336
2.985383e+06,2.000000e-02,-5.212356e-01,5.216192e-01,-87.8026
3.061286e+06,2.000000e-02,-5.077152e-01,5.081090e-01,-87.7442
3.090295e+06,2.000000e-02,-5.027194e-01,5.031171e-01,-87.7218
3.182077e+06,2.000000e-02,-4.874995e-01,4.879096e-01,-87.6507
3.198895e+06,2.000000e-02,-4.848030e-01,4.852153e-01,-87.6377
3.307634e+06,2.000000e-02,-4.680140e-01,4.684411e-01,-87.5530
3.311311e+06,2.000000e-02,-4.674650e-01,4.678926e-01,-87.5502
3.427678e+06,2.000000e-02,-4.506846e-01,4.511282e-01,-87.4591
3.438144e+06,2.000000e-02,-4.492295e-01,4.496745e-01,-87.4508
3.548134e+06,2.000000e-02,-4.344420e-01,4.349021e-01,-87.3642
3.573805e+06,2.000000e-02,-4.311178e-01,4.315815e-01,-87.3439
3.672823e+06,2.000000e-02,-4.187177e-01,4.191951e-01,-87.2654
3.714818e+06,2.000000e-02,-4.136519e-01,4.141351e-01,-87.2319
3.801894e+06,2.000000e-02,-4.034929e-01,4.039883e-01,-87.1623
3.861395e+06,2.000000e-02,-3.968055e-01,3.973092e-01,-87.1146
3.935501e+06,2.000000e-02,-3.887495e-01,3.892636e-01,-87.0549
4.013756e+06,2.000000e-02,-3.805535e-01,3.810786e-01,-86.9916
4.073803e+06,2.000000e-02,-3.744699e-01,3.750036e-01,-86.9428
4.172129e+06,2.000000e-02,-3.648714e-01,3.654191e-01,-86.8625
4.216965e+06,2.000000e-02,-3.606371e-01,3.611912e-01,-86.8258
4.336751e+06,2.000000e-02,-3.497358e-01,3.503072e-01,-86.7270
4.365158e+06,2.000000e-02,-3.472345e-01,3.478100e-01,-86.7035
4.507868e+06,2.000000e-02,-3.351241e-01,3.357204e-01,-86.5847
4.518559e+06,2.000000e-02,-3.342462e-01,3.348440e-01,-86.5757
4.677351e+06,2.000000e-02,-3.216566e-01,3.222778e-01,-86.4420
4.685737e+06,2.000000e-02,-3.210143e-01,3.216368e-01,-86.4349
4.841724e+06,2.000000e-02,-3.094509e-01,3.100965e-01,-86.3021
4.870624e+06,2.000000e-02,-3.073854e-01,3.080354e-01,-86.2773
5.011872e+06,2.000000e-02,-2.976143e-01,2.982855e-01,-86.1554
5.062807e+06,2.000000e-02,-2.942168e-01,2.948958e-01,-86.1112
5.188000e+06,2.000000e-02,-2.861327e-01,2.868308e-01,-86.0017
5.262572e+06,2.000000e-02,-2.814889e-01,2.821986e-01,-85.9359
5.370318e+06,2.000000e-02,-2.749926e-01,2.757189e-01,-85.8402
5.470220e+06,2.000000e-02,-2.691827e-01,2.699246e-01,-85.7508
5.559043e+06,2.000000e-02,-2.641805e-01,2.649364e-01,-85.6706
5.686061e+06,2.000000e-02,-2.572796e-01,2.580558e-01,-85.5550
5.754399e+06,2.000000e-02,-2.536836e-01,2.544707e-01,-85.4922
5.910418e+06,2.000000e-02,-2.457618e-01,2.465743e-01,-85.3475
5.956621e+06,2.000000e-02,-2.434893e-01,2.443093e-01,-85.3043
6.143629e+06,2.000000e-02,-2.346122e-01,2.354631e-01,-85.1275
6.165950e+06,2.000000e-02,-2.335856e-01,2.344402e-01,-85.1062
6.382635e+06,2.000000e-02,-2.239605e-01,2.248517e-01,-84.8969
6.386041e+06,2.000000e-02,-2.238139e-01,2.247058e-01,-84.8936
6.606934e+06,2.000000e-02,-2.146026e-01,2.155325e-01,-84.6757
6.638018e+06,2.000000e-02,-2.133509e-01,2.142863e-01,-84.6446
6.839116e+06,2.000000e-02,-2.055007e-01,2.064717e-01,-84.4413
6.899937e+06,2.000000e-02,-2.032075e-01,2.041893e-01,-84.3790
7.079458e+06,2.000000e-02,-1.966441e-01,1.976585e-01,-84.1926
7.172191e+06,2.000000e-02,-1.933684e-01,1.943999e-01,-84.0949
7.328245e+06,2.000000e-02,-1.880220e-01,1.890827e-01,-83.9282
7.455187e+06,2.000000e-02,-1.838189e-01,1.849037e-01,-83.7905
7.585776e+06,2.000000e-02,-1.796242e-01,1.807342e-01,-83.6467
7.749350e+06,2.000000e-02,-1.745448e-01,1.756869e-01,-83.4633
7.852356e+06,2.000000e-02,-1.714408e-01,1.726034e-01,-83.3460
8.055120e+06,2.000000e-02,-1.655320e-01,1.667359e-01,-83.1108
8.128305e+06,2.000000e-02,-1.634619e-01,1.646808e-01,-83.0244
8.372955e+06,2.000000e-02,-1.567672e-01,1.580379e-01,-82.7296
8.413951e+06,2.000000e-02,-1.556780e-01,1.569574e-01,-82.6793
8.703330e+06,2.000000e-02,-1.482373e-01,1.495804e-01,-82.3161
8.709636e+06,2.000000e-02,-1.480798e-01,1.494243e-01,-82.3080
9.015711e+06,2.000000e-02,-1.406583e-01,1.420730e-01,-81.9074
9.046741e+06,2.000000e-02,-1.399293e-01,1.413514e-01,-81.8658
9.332543e+06,2.000000e-02,-1.334046e-01,1.348955e-01,-81.4737
9.403703e+06,2.000000e-02,-1.318310e-01,1.333394e-01,-81.3735
9.660509e+06,2.000000e-02,-1.263100e-01,1.278837e-01,-81.0025
9.774749e+06,2.000000e-02,-1.239300e-01,1.255335e-01,-80.8326
1.000000e+07,2.000000e-02,-1.193662e-01,1.210301e-01,-80.4884
1.016044e+07,2.000000e-02,-1.162148e-01,1.179231e-01,-80.2353
1.035142e+07,2.000000e-02,-1.125648e-01,1.143277e-01,-79.9251
1.056134e+07,2.000000e-02,-1.086735e-01,1.104986e-01,-79.5721
1.071519e+07,2.000000e-02,-1.058976e-01,1.077697e-01,-79.3050
1.097806e+07,2.000000e-02,-1.012951e-01,1.032506e-01,-78.8310
1.109175e+07,2.000000e-02,-9.935684e-02,1.013498e-01,-78.6188
1.141123e+07,2.000000e-02,-9.406834e-02,9.617096e-02,-77.9970
1.148154e+07,2.000000e-02,-9.293458e-02,9.506227e-02,-77.8549
1.186149e+07,2.000000e-02,-8.698250e-02,8.925220e-02,-77.0510
1.188502e+07,2.000000e-02,-8.662319e-02,8.890207e-02,-76.9991
1.230269e+07,2.000000e-02,-8.041516e-02,8.286493e-02,-76.0334
1.232951e+07,2.000000e-02,-8.002694e-02,8.248825e-02,-75.9683
1.273503e+07,2.000000e-02,-7.430306e-02,7.694767e-02,-74.9349
1.281601e+07,2.000000e-02,-7.319125e-02,7.587463e-02,-74.7167
1.318257e+07,2.000000e-02,-6.827960e-02,7.114846e-02,-73.6740
1.332169e+07,2.000000e-02,-6.646518e-02,6.940908e-02,-73.2530
1.364583e+07,2.000000e-02,-6.233761e-02,6.546738e-02,-72.2120
1.384733e+07,2.000000e-02,-5.983866e-02,6.309252e-02,-71.5187
1.412538e+07,2.000000e-02,-5.646999e-02,5.990709e-02,-70.4974
1.439371e+07,2.000000e-02,-5.330177e-02,5.693047e-02,-69.4328
1.462177e+07,2.000000e-02,-5.066974e-02,5.447405e-02,-68.4602
1.496165e+07,2.000000e-02,-4.684472e-02,5.093552e-02,-66.8803
1.513561e+07,2.000000e-02,-4.492994e-02,4.918028e-02,-66.0044
1.555200e+07,2.000000e-02,-4.045782e-02,4.513131e-02,-63.6949
1.566751e+07,2.000000e-02,-3.924374e-02,4.404624e-02,-62.9950
1.616564e+07,2.000000e-02,-3.413153e-02,3.955959e-02,-59.6310
1.621810e+07,2.000000e-02,-3.360437e-02,3.910567e-02,-59.2406
1.678804e+07,2.000000e-02,-2.800509e-02,3.441344e-02,-54.4672
1.680350e+07,2.000000e-02,-2.785635e-02,3.429251e-02,-54.3228
1.737801e+07,2.000000e-02,-2.243921e-02,3.005858e-02,-48.2895
1.746652e+07,2.000000e-02,-2.162290e-02,2.945420e-02,-47.2329
1.798871e+07,2.000000e-02,-1.690011e-02,2.618423e-02,-40.1980
1.815571e+07,2.000000e-02,-1.542184e-02,2.525536e-02,-37.6355
1.862087e+07,2.000000e-02,-1.138117e-02,2.301154e-02,-29.6424
1.887209e+07,2.000000e-02,-9.243873e-03,2.203291e-02,-24.8061
1.927525e+07,2.000000e-02,-5.875811e-03,2.084527e-02,-16.3723
1.961673e+07,2.000000e-02,-3.079754e-03,2.023573e-02,-8.7541
1.995262e+07,2.000000e-02,-3.774606e-04,2.000356e-02,-1.0812
2.039076e+07,2.000000e-02,3.079754e-03,2.023573e-02,8.7541
2.065380e+07,2.000000e-02,5.120440e-03,2.064507e-02,14.3605
2.119532e+07,2.000000e-02,9.243873e-03,2.203291e-02,24.8061
2.137962e+07,2.000000e-02,1.062445e-02,2.264683e-02,27.9782
2.203164e+07,2.000000e-02,1.542184e-02,2.525536e-02,37.6355
