freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
1.135011e+06,7.000000e-02,-1.402233e+04,1.402233e+04,-89.9997
1.174898e+06,7.000000e-02,-1.354628e+04,1.354628e+04,-89.9997
1.216186e+06,7.000000e-02,-1.308639e+04,1.308639e+04,-89.9997
1.258925e+06,7.000000e-02,-1.264212e+04,1.264212e+04,-89.9997
1.303167e+06,7.000000e-02,-1.221293e+04,1.221293e+04,-89.9997
1.348963e+06,7.000000e-02,-1.179832e+04,1.179832e+04,-89.9997
1.396368e+06,7.000000e-02,-1.139777e+04,1.139777e+04,-89.9996
1.445440e+06,7.000000e-02,-1.101083e+04,1.101083e+04,-89.9996
1.496236e+06,7.000000e-02,-1.063702e+04,1.063702e+04,-89.9996
1.548817e+06,7.000000e-02,-1.027590e+04,1.027590e+04,-89.9996
1.603245e+06,7.000000e-02,-9.927044e+03,9.927044e+03,-89.9996
1.659587e+06,7.000000e-02,-9.590029e+03,9.590029e+03,-89.9996
1.717908e+06,7.000000e-02,-9.264456e+03,9.264456e+03,-89.9996
1.778279e+06,7.000000e-02,-8.949935e+03,8.949935e+03,-89.9996
1.840772e+06,7.000000e-02,-8.646092e+03,8.646092e+03,-89.9995
1.905461e+06,7.000000e-02,-8.352565e+03,8.352565e+03,-89.9995
1.972423e+06,7.000000e-02,-8.069002e+03,8.069002e+03,-89.9995
2.041738e+06,7.000000e-02,-7.795066e+03,7.795066e+03,-89.9995
2.113489e+06,7.000000e-02,-7.530430e+03,7.530430e+03,-89.9995
2.187762e+06,7.000000e-02,-7.274778e+03,7.274778e+03,-89.9994
2.264644e+06,7.000000e-02,-7.027806e+03,7.027806e+03,-89.9994
2.344229e+06,7.000000e-02,-6.789217e+03,6.789217e+03,-89.9994
2.426610e+06,7.000000e-02,-6.558729e+03,6.558729e+03,-89.9994
2.511886e+06,7.000000e-02,-6.336065e+03,6.336065e+03,-89.9994
2.600160e+06,7.000000e-02,-6.120961e+03,6.120961e+03,-89.9993
2.691535e+06,7.000000e-02,-5.913159e+03,5.913159e+03,-89.9993
2.786121e+06,7.000000e-02,-5.712412e+03,5.712412e+03,-89.9993
2.884032e+06,7.000000e-02,-5.518480e+03,5.518480e+03,-89.9993
2.985383e+06,7.000000e-02,-5.331132e+03,5.331132e+03,-89.9992
