freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
1.396368e+06,1.799794e-01,8.770992e-02,2.002139e-01,25.9815
1.445440e+06,1.799798e-01,9.079223e-02,2.015837e-01,26.7690
1.496236e+06,1.799803e-01,9.398287e-02,2.030411e-01,27.5728
1.548817e+06,1.799809e-01,9.728563e-02,2.045913e-01,28.3927
1.603245e+06,1.799814e-01,1.007045e-01,2.062394e-01,29.2282
1.659587e+06,1.799820e-01,1.042434e-01,2.079909e-01,30.0789
1.717908e+06,1.799827e-01,1.079068e-01,2.098515e-01,30.9444
1.778279e+06,1.799834e-01,1.116989e-01,2.118270e-01,31.8240
1.840772e+06,1.799842e-01,1.156242e-01,2.139235e-01,32.7172
1.905461e+06,1.799850e-01,1.196875e-01,2.161474e-01,33.6234
1.972423e+06,1.799858e-01,1.238936e-01,2.185052e-01,34.5416
2.041738e+06,1.799868e-01,1.282475e-01,2.210037e-01,35.4713
2.113489e+06,1.799878e-01,1.327544e-01,2.236500e-01,36.4115
2.187762e+06,1.799888e-01,1.374196e-01,2.264512e-01,37.3614
2.264644e+06,1.799900e-01,1.422489e-01,2.294147e-01,38.3199
2.344229e+06,1.799912e-01,1.472478e-01,2.325484e-01,39.2860
2.426610e+06,1.799925e-01,1.524224e-01,2.358599e-01,40.2588
2.511886e+06,1.799939e-01,1.577789e-01,2.393574e-01,41.2371
2.600160e+06,1.799954e-01,1.633236e-01,2.430492e-01,42.2199
2.691535e+06,1.799970e-01,1.690631e-01,2.469438e-01,43.2059
2.786121e+06,1.799987e-01,1.750044e-01,2.510499e-01,44.1940
2.884032e+06,1.800006e-01,1.811544e-01,2.553765e-01,45.1830
2.985383e+06,1.800026e-01,1.875206e-01,2.599325e-01,46.1719
3.090295e+06,1.800047e-01,1.941105e-01,2.647273e-01,47.1593
3.198895e+06,1.800070e-01,2.009319e-01,2.697706e-01,48.1441
3.311311e+06,1.800094e-01,2.079931e-01,2.750719e-01,49.1252
3.427678e+06,1.800120e-01,2.153025e-01,2.806412e-01,50.1014
3.548134e+06,1.800148e-01,2.228687e-01,2.864887e-01,51.0716
3.672823e+06,1.800178e-01,2.307008e-01,2.926248e-01,52.0348
3.801894e+06,1.800210e-01,2.388081e-01,2.990600e-01,52.9899
3.935501e+06,1.800245e-01,2.472004e-01,3.058052e-01,53.9359
4.073803e+06,1.800282e-01,2.558876e-01,3.128715e-01,54.8719
4.216965e+06,1.800321e-01,2.648800e-01,3.202702e-01,55.7971
4.365158e+06,1.800364e-01,2.741885e-01,3.280129e-01,56.7105
4.518559e+06,1.800409e-01,2.838241e-01,3.361114e-01,57.6114
4.677351e+06,1.800458e-01,2.937983e-01,3.445779e-01,58.4992
4.841724e+06,1.800510e-01,3.041231e-01,3.534250e-01,59.3731
5.011872e+06,1.800566e-01,3.148107e-01,3.626653e-01,60.2325
5.188000e+06,1.800626e-01,3.258738e-01,3.723121e-01,61.0770
5.370318e+06,1.800690e-01,3.373258e-01,3.823788e-01,61.9061
5.559043e+06,1.800759e-01,3.491802e-01,3.928793e-01,62.7194
5.754399e+06,1.800832e-01,3.614512e-01,4.038279e-01,63.5165
5.956621e+06,1.800911e-01,3.741535e-01,4.152393e-01,64.2971
6.165950e+06,1.800996e-01,3.873021e-01,4.271285e-01,65.0611
6.382635e+06,1.801087e-01,4.009128e-01,4.395113e-01,65.8082
6.606934e+06,1.801184e-01,4.150019e-01,4.524038e-01,66.5383
6.839116e+06,1.801288e-01,4.295860e-01,4.658224e-01,67.2513
7.079458e+06,1.801399e-01,4.446827e-01,4.797844e-01,67.9472
7.328245e+06,1.801519e-01,4.603100e-01,4.943076e-01,68.6261
7.585776e+06,1.801647e-01,4.764864e-01,5.094100e-01,69.2879
7.852356e+06,1.801784e-01,4.932313e-01,5.251108e-01,69.9326
8.128305e+06,1.801931e-01,5.105647e-01,5.414294e-01,70.5606
8.413951e+06,1.802088e-01,5.285072e-01,5.583862e-01,71.1718
8.709636e+06,1.802257e-01,5.470803e-01,5.760019e-01,71.7665
9.015711e+06,1.802438e-01,5.663061e-01,5.942983e-01,72.3448
9.332543e+06,1.802632e-01,5.862076e-01,6.132978e-01,72.9069
9.660509e+06,1.802839e-01,6.068085e-01,6.330236e-01,73.4532
1.000000e+07,1.803062e-01,6.281334e-01,6.534997e-01,73.9838
1.035142e+07,1.803300e-01,6.502077e-01,6.747510e-01,74.4991
1.071519e+07,1.803556e-01,6.730578e-01,6.968033e-01,74.9992
1.109175e+07,1.803829e-01,6.967109e-01,7.196833e-01,75.4845
1.148154e+07,1.804123e-01,7.211953e-01,7.434186e-01,75.9553
1.188502e+07,1.804437e-01,7.465402e-01,7.680379e-01,76.4118
1.230269e+07,1.804774e-01,7.727758e-01,7.935708e-01,76.8545
1.273503e+07,1.805135e-01,7.999335e-01,8.200480e-01,77.2836
1.318257e+07,1.805521e-01,8.280456e-01,8.475014e-01,77.6994
1.364583e+07,1.805936e-01,8.571457e-01,8.759639e-01,78.1023
1.412538e+07,1.806379e-01,8.872685e-01,9.054698e-01,78.4925
1.462177e+07,1.806855e-01,9.184500e-01,9.360544e-01,78.8704
1.513561e+07,1.807365e-01,9.507275e-01,9.677543e-01,79.2363
1.566751e+07,1.807911e-01,9.841393e-01,1.000608e+00,79.5906
1.621810e+07,1.808496e-01,1.018725e+00,1.034654e+00,79.9334
1.678804e+07,1.809123e-01,1.054527e+00,1.069933e+00,80.2652
1.737801e+07,1.809795e-01,1.091587e+00,1.106488e+00,80.5863
1.798871e+07,1.810515e-01,1.129950e+00,1.144363e+00,80.8969
1.862087e+07,1.811287e-01,1.169661e+00,1.183602e+00,81.1973
1.927525e+07,1.812113e-01,1.210767e+00,1.224253e+00,81.4879
1.995262e+07,1.812999e-01,1.253319e+00,1.266364e+00,81.7689
2.065380e+07,1.813948e-01,1.297366e+00,1.309985e+00,82.0406
2.137962e+07,1.814965e-01,1.342961e+00,1.355170e+00,82.3033
2.213095e+07,1.816055e-01,1.390159e+00,1.401971e+00,82.5572
2.290868e+07,1.817223e-01,1.439016e+00,1.450445e+00,82.8027
2.371374e+07,1.818474e-01,1.489590e+00,1.500649e+00,83.0398
2.454709e+07,1.819815e-01,1.541942e+00,1.552644e+00,83.2690
2.540973e+07,1.821252e-01,1.596135e+00,1.606491e+00,83.4905
2.630268e+07,1.822791e-01,1.652232e+00,1.662256e+00,83.7044
2.722701e+07,1.824441e-01,1.710301e+00,1.720005e+00,83.9111
2.818383e+07,1.826208e-01,1.770412e+00,1.779806e+00,84.1107
2.917427e+07,1.828103e-01,1.832636e+00,1.841731e+00,84.3034
3.019952e+07,1.830132e-01,1.897047e+00,1.905854e+00,84.4896
3.126079e+07,1.832307e-01,1.963723e+00,1.972253e+00,84.6693
3.235937e+07,1.834637e-01,2.032743e+00,2.041005e+00,84.8428
3.349654e+07,1.837134e-01,2.104190e+00,2.112194e+00,85.0103
3.467369e+07,1.839810e-01,2.178148e+00,2.185905e+00,85.1719
3.589219e+07,1.842677e-01,2.254708e+00,2.262225e+00,85.3278
