freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.600160e+06,5.000000e-02,-5.959317e-01,5.980255e-01,-85.2040
2.646107e+06,5.000000e-02,-5.850175e-01,5.871503e-01,-85.1149
2.691535e+06,5.000000e-02,-5.745834e-01,5.767548e-01,-85.0267
2.750516e+06,5.000000e-02,-5.615368e-01,5.637585e-01,-84.9117
2.786121e+06,5.000000e-02,-5.539207e-01,5.561728e-01,-84.8421
2.859044e+06,5.000000e-02,-5.388973e-01,5.412118e-01,-84.6992
2.884032e+06,5.000000e-02,-5.339188e-01,5.362549e-01,-84.6500
2.971855e+06,5.000000e-02,-5.170648e-01,5.194767e-01,-84.4767
2.985383e+06,5.000000e-02,-5.145540e-01,5.169775e-01,-84.4499
3.089116e+06,5.000000e-02,-4.960069e-01,4.985206e-01,-84.2437
3.090295e+06,5.000000e-02,-4.958030e-01,4.983177e-01,-84.2414
3.198895e+06,5.000000e-02,-4.776435e-01,4.802534e-01,-84.0240
3.211005e+06,5.000000e-02,-4.756918e-01,4.783123e-01,-83.9997
3.311311e+06,5.000000e-02,-4.600539e-01,4.627630e-01,-83.7973
3.337703e+06,5.000000e-02,-4.560892e-01,4.588218e-01,-83.7438
3.427678e+06,5.000000e-02,-4.430131e-01,4.458257e-01,-83.5606
3.469400e+06,5.000000e-02,-4.371698e-01,4.400198e-01,-83.4753
3.548134e+06,5.000000e-02,-4.265009e-01,4.294217e-01,-83.3136
3.606294e+06,5.000000e-02,-4.189052e-01,4.218786e-01,-83.1934
3.672823e+06,5.000000e-02,-4.104975e-01,4.135313e-01,-83.0554
3.748589e+06,5.000000e-02,-4.012679e-01,4.043711e-01,-82.8973
3.801894e+06,5.000000e-02,-3.949838e-01,3.981359e-01,-82.7854
3.896499e+06,5.000000e-02,-3.842317e-01,3.874713e-01,-82.5858
3.935501e+06,5.000000e-02,-3.799414e-01,3.832173e-01,-82.5030
4.050245e+06,5.000000e-02,-3.677710e-01,3.711543e-01,-82.2579
4.073803e+06,5.000000e-02,-3.653523e-01,3.687578e-01,-82.2072
4.210058e+06,5.000000e-02,-3.518612e-01,3.553960e-01,-81.9123
4.216965e+06,5.000000e-02,-3.511990e-01,3.547404e-01,-81.8973
4.365158e+06,5.000000e-02,-3.374648e-01,3.411487e-01,-81.5722
4.376176e+06,5.000000e-02,-3.364783e-01,3.401730e-01,-81.5478
4.518559e+06,5.000000e-02,-3.241331e-01,3.279669e-01,-81.2308
4.548849e+06,5.000000e-02,-3.215995e-01,3.254631e-01,-81.1628
4.677351e+06,5.000000e-02,-3.111882e-01,3.151795e-01,-80.8720
4.728335e+06,5.000000e-02,-3.072023e-01,3.112447e-01,-80.7556
4.841724e+06,5.000000e-02,-2.986145e-01,3.027716e-01,-80.4946
4.914903e+06,5.000000e-02,-2.932652e-01,2.974971e-01,-80.3244
5.011872e+06,5.000000e-02,-2.863971e-01,2.907289e-01,-80.0970
5.108832e+06,5.000000e-02,-2.797674e-01,2.842003e-01,-79.8671
5.188000e+06,5.000000e-02,-2.745214e-01,2.790376e-01,-79.6776
5.310414e+06,5.000000e-02,-2.666887e-01,2.713353e-01,-79.3812
5.370318e+06,5.000000e-02,-2.629732e-01,2.676843e-01,-79.2347
5.519950e+06,5.000000e-02,-2.540093e-01,2.588836e-01,-78.8641
5.559043e+06,5.000000e-02,-2.517387e-01,2.566561e-01,-78.7662
5.737753e+06,5.000000e-02,-2.417105e-01,2.468278e-01,-78.3127
5.754399e+06,5.000000e-02,-2.408045e-01,2.459407e-01,-78.2699
5.956621e+06,5.000000e-02,-2.301577e-01,2.355262e-01,-77.7434
5.964150e+06,5.000000e-02,-2.297736e-01,2.351508e-01,-77.7235
6.165950e+06,5.000000e-02,-2.197854e-01,2.254011e-01,-77.1836
6.199480e+06,5.000000e-02,-2.181809e-01,2.238368e-01,-77.0925
6.382635e+06,5.000000e-02,-2.096754e-01,2.155546e-01,-76.5875
6.444096e+06,5.000000e-02,-2.069150e-01,2.128705e-01,-76.4152
6.606934e+06,5.000000e-02,-1.998155e-01,2.059763e-01,-75.9513
6.698364e+06,5.000000e-02,-1.959591e-01,2.022374e-01,-75.6861
6.839116e+06,5.000000e-02,-1.901940e-01,1.966565e-01,-75.2708
6.962664e+06,5.000000e-02,-1.852966e-01,1.919240e-01,-74.8991
7.079458e+06,5.000000e-02,-1.807994e-01,1.875858e-01,-74.5412
7.237393e+06,5.000000e-02,-1.749116e-01,1.819178e-01,-74.0470
7.328245e+06,5.000000e-02,-1.716205e-01,1.787557e-01,-73.7570
7.522962e+06,5.000000e-02,-1.647887e-01,1.722072e-01,-73.1212
7.585776e+06,5.000000e-02,-1.626464e-01,1.701583e-01,-72.9118
7.819799e+06,5.000000e-02,-1.549126e-01,1.627818e-01,-72.1119
7.852356e+06,5.000000e-02,-1.538663e-01,1.617864e-01,-71.9980
8.128305e+06,5.000000e-02,-1.452698e-01,1.536337e-01,-71.0072
8.128349e+06,5.000000e-02,-1.452684e-01,1.536324e-01,-71.0070
8.413951e+06,5.000000e-02,-1.368466e-01,1.456948e-01,-69.9291
8.449073e+06,5.000000e-02,-1.358419e-01,1.447516e-01,-69.7926
8.709636e+06,5.000000e-02,-1.285866e-01,1.379656e-01,-68.7518
8.782452e+06,5.000000e-02,-1.266188e-01,1.361335e-01,-68.4516
9.015711e+06,5.000000e-02,-1.204801e-01,1.304433e-01,-67.4612
9.128985e+06,5.000000e-02,-1.175854e-01,1.277745e-01,-66.9637
9.332543e+06,5.000000e-02,-1.125173e-01,1.231265e-01,-66.0408
9.489192e+06,5.000000e-02,-1.087281e-01,1.196737e-01,-65.3041
9.660509e+06,5.000000e-02,-1.046887e-01,1.160161e-01,-64.4706
9.863611e+06,5.000000e-02,-1.000337e-01,1.118335e-01,-63.4427
1.000000e+07,5.000000e-02,-9.698504e-02,1.091151e-01,-62.7269
1.025280e+07,5.000000e-02,-9.148906e-02,1.042605e-01,-61.3428
1.035142e+07,5.000000e-02,-8.939709e-02,1.024297e-01,-60.7816
1.065735e+07,5.000000e-02,-8.308148e-02,9.696665e-02,-58.9597
1.071519e+07,5.000000e-02,-8.191579e-02,9.596977e-02,-58.6008
1.107787e+07,5.000000e-02,-7.479833e-02,8.997105e-02,-56.2387
1.109175e+07,5.000000e-02,-7.453222e-02,8.974994e-02,-56.1443
1.148154e+07,5.000000e-02,-6.723757e-02,8.379075e-02,-53.3643
1.151497e+07,5.000000e-02,-6.662722e-02,8.330178e-02,-53.1138
1.188502e+07,5.000000e-02,-6.002313e-02,7.812027e-02,-50.2053
1.196932e+07,5.000000e-02,-5.855589e-02,7.699865e-02,-49.5065
1.230269e+07,5.000000e-02,-5.288031e-02,7.277587e-02,-46.6037
1.244160e+07,5.000000e-02,-5.057228e-02,7.111649e-02,-45.3260
1.273503e+07,5.000000e-02,-4.580057e-02,6.780629e-02,-42.4900
1.293252e+07,5.000000e-02,-4.266441e-02,6.572862e-02,-40.4737
1.318257e+07,5.000000e-02,-3.877548e-02,6.327352e-02,-37.7939
1.344280e+07,5.000000e-02,-3.482044e-02,6.092999e-02,-34.8537
1.364583e+07,5.000000e-02,-3.179665e-02,5.925392e-02,-32.4536
1.397322e+07,5.000000e-02,-2.702863e-02,5.683790e-02,-28.3944
1.412538e+07,5.000000e-02,-2.485575e-02,5.583734e-02,-26.4327
1.452457e+07,5.000000e-02,-1.927730e-02,5.358744e-02,-21.0839
1.462177e+07,5.000000e-02,-1.794451e-02,5.312255e-02,-19.7426
1.509767e+07,5.000000e-02,-1.155484e-02,5.131778e-02,-13.0124
1.513561e+07,5.000000e-02,-1.105468e-02,5.120748e-02,-12.4672
1.566751e+07,5.000000e-02,-4.178032e-03,5.017426e-02,-4.7766
1.569338e+07,5.000000e-02,-3.849692e-03,5.014798e-02,-4.4027
1.621810e+07,5.000000e-02,2.693629e-03,5.007250e-02,3.0837
1.631261e+07,5.000000e-02,3.849692e-03,5.014798e-02,4.4027
1.678804e+07,5.000000e-02,9.568503e-03,5.090733e-02,10.8337
1.695626e+07,5.000000e-02,1.155484e-02,5.131778e-02,13.0124
1.737801e+07,5.000000e-02,1.645479e-02,5.263801e-02,18.2162
1.762531e+07,5.000000e-02,1.927730e-02,5.358744e-02,21.0839
1.798871e+07,5.000000e-02,2.336071e-02,5.518807e-02,25.0427
1.832076e+07,5.000000e-02,2.702863e-02,5.683790e-02,28.3944
1.862087e+07,5.000000e-02,3.029451e-02,5.846159e-02,31.2113
1.904365e+07,5.000000e-02,3.482044e-02,6.092999e-02,34.8537
1.927525e+07,5.000000e-02,3.726444e-02,6.235895e-02,36.6968
1.979507e+07,5.000000e-02,4.266441e-02,6.572862e-02,40.4737
1.995262e+07,5.000000e-02,4.427883e-02,6.678784e-02,41.5274
