freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
6.025596e+07,1.000000e-02,2.386064e-01,2.388159e-01,87.6001
6.192645e+07,1.000000e-02,2.466661e-01,2.468687e-01,87.6785
6.237348e+07,1.000000e-02,2.488165e-01,2.490173e-01,87.6985
6.436991e+07,1.000000e-02,2.583886e-01,2.585820e-01,87.7837
6.456542e+07,1.000000e-02,2.593234e-01,2.595161e-01,87.7917
6.683439e+07,1.000000e-02,2.701397e-01,2.703247e-01,87.8800
6.690978e+07,1.000000e-02,2.704981e-01,2.706829e-01,87.8828
6.918310e+07,1.000000e-02,2.812783e-01,2.814560e-01,87.9639
6.954987e+07,1.000000e-02,2.830127e-01,2.831893e-01,87.9763
7.161434e+07,1.000000e-02,2.927524e-01,2.929232e-01,88.0436
7.229413e+07,1.000000e-02,2.959513e-01,2.961202e-01,88.0647
7.413102e+07,1.000000e-02,3.045759e-01,3.047400e-01,88.1195
7.514667e+07,1.000000e-02,3.093331e-01,3.094947e-01,88.1484
7.673615e+07,1.000000e-02,3.167627e-01,3.169205e-01,88.1918
7.811177e+07,1.000000e-02,3.231782e-01,3.233329e-01,88.2277
7.943282e+07,1.000000e-02,3.293274e-01,3.294792e-01,88.2608
