freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.691535e+06,2.887139e+00,7.951534e+01,7.956773e+01,87.9205
2.786121e+06,3.092049e+00,8.231216e+01,8.237022e+01,87.8487
2.884032e+06,3.311683e+00,8.520755e+01,8.527188e+01,87.7743
2.985383e+06,3.547105e+00,8.820498e+01,8.827627e+01,87.6971
3.090295e+06,3.799456e+00,9.130808e+01,9.138709e+01,87.6172
3.198895e+06,4.069960e+00,9.452059e+01,9.460818e+01,87.5344
3.311311e+06,4.359932e+00,9.784641e+01,9.794350e+01,87.4486
3.427678e+06,4.670780e+00,1.012895e+02,1.013972e+02,87.3598
3.548134e+06,5.004020e+00,1.048542e+02,1.049735e+02,87.2677
3.672823e+06,5.361276e+00,1.085446e+02,1.086770e+02,87.1723
3.801894e+06,5.744293e+00,1.123654e+02,1.125121e+02,87.0735
3.935501e+06,6.154945e+00,1.163211e+02,1.164838e+02,86.9711
4.073803e+06,6.595244e+00,1.204166e+02,1.205970e+02,86.8650
4.216965e+06,7.067351e+00,1.246568e+02,1.248569e+02,86.7551
4.365158e+06,7.573589e+00,1.290469e+02,1.292689e+02,86.6412
4.518559e+06,8.116453e+00,1.335923e+02,1.338386e+02,86.5232
4.677351e+06,8.698626e+00,1.382986e+02,1.385719e+02,86.4010
4.841724e+06,9.322989e+00,1.431715e+02,1.434747e+02,86.2743
5.011872e+06,9.992644e+00,1.482170e+02,1.485534e+02,86.1430
5.188000e+06,1.071092e+01,1.534413e+02,1.538147e+02,86.0070
5.370318e+06,1.148142e+01,1.588509e+02,1.592652e+02,85.8660
5.559043e+06,1.230798e+01,1.644524e+02,1.649123e+02,85.7198
5.754399e+06,1.319477e+01,1.702528e+02,1.707633e+02,85.5684
5.956621e+06,1.414625e+01,1.762592e+02,1.768260e+02,85.4114
6.165950e+06,1.516725e+01,1.824792e+02,1.831085e+02,85.2486
6.382635e+06,1.626295e+01,1.889205e+02,1.896192e+02,85.0799
6.500000e+06,1.687298e+01,1.924106e+02,1.931490e+02,84.9884
6.606934e+06,1.743896e+01,1.955912e+02,1.963671e+02,84.9050
6.756474e+06,1.824671e+01,2.000402e+02,2.008707e+02,84.7882
6.839116e+06,1.870129e+01,2.024996e+02,2.033613e+02,84.7236
7.023067e+06,1.973405e+01,2.079753e+02,2.089094e+02,84.5796
7.079458e+06,2.005645e+01,2.096543e+02,2.106115e+02,84.5355
7.300179e+06,2.134467e+01,2.162284e+02,2.172793e+02,84.3624
7.328245e+06,2.151148e+01,2.170645e+02,2.181279e+02,84.3404
7.585776e+06,2.307394e+01,2.247395e+02,2.259209e+02,84.1380
7.588226e+06,2.308908e+01,2.248126e+02,2.259951e+02,84.1361
7.852356e+06,2.475202e+01,2.326890e+02,2.340018e+02,83.9281
7.887638e+06,2.497877e+01,2.337415e+02,2.350724e+02,83.9002
8.128305e+06,2.655458e+01,2.409232e+02,2.423822e+02,83.7102
8.198864e+06,2.702625e+01,2.430295e+02,2.445276e+02,83.6545
8.413951e+06,2.849119e+01,2.494524e+02,2.510742e+02,83.4842
8.522371e+06,2.924518e+01,2.526913e+02,2.543780e+02,83.3983
8.709636e+06,3.057219e+01,2.582877e+02,2.600908e+02,83.2496
8.858642e+06,3.165051e+01,2.627426e+02,2.646421e+02,83.1311
9.015711e+06,3.280880e+01,2.674404e+02,2.694454e+02,83.0061
9.208181e+06,3.425855e+01,2.731996e+02,2.753392e+02,82.8526
9.332543e+06,3.521317e+01,2.769223e+02,2.791522e+02,82.7532
9.571513e+06,3.708716e+01,2.840791e+02,2.864898e+02,82.5620
9.660509e+06,3.779845e+01,2.867456e+02,2.892261e+02,82.4906
9.949180e+06,4.015592e+01,2.953989e+02,2.981158e+02,82.2588
1.000000e+07,4.057894e+01,2.969230e+02,2.996831e+02,82.2179
1.034175e+07,4.348627e+01,3.071774e+02,3.102403e+02,81.9423
1.035142e+07,4.357015e+01,3.074678e+02,3.105395e+02,81.9345
1.071519e+07,4.678892e+01,3.183935e+02,3.218131e+02,81.6400
1.074981e+07,4.710176e+01,3.194338e+02,3.228878e+02,81.6120
1.109175e+07,5.025360e+01,3.297146e+02,3.335223e+02,81.3339
1.117397e+07,5.102824e+01,3.321881e+02,3.360845e+02,81.2669
1.148154e+07,5.398412e+01,3.414456e+02,3.456869e+02,81.0156
1.161487e+07,5.529416e+01,3.454612e+02,3.498584e+02,80.9064
1.188502e+07,5.800223e+01,3.536020e+02,3.583276e+02,80.6846
1.207316e+07,5.993084e+01,3.592748e+02,3.642390e+02,80.5297
1.230269e+07,6.233163e+01,3.661995e+02,3.714664e+02,80.3401
1.254954e+07,6.497278e+01,3.736514e+02,3.792583e+02,80.1357
1.273503e+07,6.699821e+01,3.792545e+02,3.851269e+02,79.9816
1.304471e+07,7.045812e+01,3.886146e+02,3.949502e+02,79.7236
1.318257e+07,7.203023e+01,3.927839e+02,3.993339e+02,79.6083
1.355942e+07,7.642896e+01,4.041885e+02,4.113511e+02,79.2922
1.364583e+07,7.745864e+01,4.068051e+02,4.141138e+02,79.2195
1.409444e+07,8.293192e+01,4.203982e+02,4.285002e+02,78.8406
1.412538e+07,8.331731e+01,4.213362e+02,4.294950e+02,78.8143
1.462177e+07,8.964341e+01,4.363953e+02,4.455074e+02,78.3919
1.465057e+07,9.001869e+01,4.372695e+02,4.464393e+02,78.3673
1.513561e+07,9.647770e+01,4.520015e+02,4.621832e+02,77.9513
1.522864e+07,9.774663e+01,4.548288e+02,4.652136e+02,77.8711
1.566751e+07,1.038650e+02,4.681737e+02,4.795566e+02,77.4914
1.582953e+07,1.061795e+02,4.731031e+02,4.848718e+02,77.3506
1.621810e+07,1.118547e+02,4.849313e+02,4.976644e+02,77.0113
1.645412e+07,1.153883e+02,4.921196e+02,5.054663e+02,76.8041
1.678804e+07,1.205010e+02,5.022938e+02,5.165458e+02,76.5096
1.710336e+07,1.254523e+02,5.119056e+02,5.270537e+02,76.2300
1.737801e+07,1.298640e+02,5.202806e+02,5.362429e+02,75.9851
1.777821e+07,1.364599e+02,5.324882e+02,5.496953e+02,75.6262
1.798871e+07,1.400098e+02,5.389105e+02,5.568009e+02,75.4364
1.847970e+07,1.485100e+02,5.538936e+02,5.734574e+02,74.9909
1.862087e+07,1.510117e+02,5.582021e+02,5.782682e+02,74.8620
1.920886e+07,1.617136e+02,5.761468e+02,5.984115e+02,74.3216
1.927525e+07,1.629508e+02,5.781727e+02,6.006968e+02,74.2602
1.995262e+07,1.759170e+02,5.988382e+02,6.241426e+02,73.6291
1.996679e+07,1.761950e+02,5.992703e+02,6.246356e+02,73.6158
2.065380e+07,1.900101e+02,6.202122e+02,6.486656e+02,72.9669
